Order ID,Customer ID,Order Date,Product,Category,Sub-Category,Region,State,Sales,Profit
CA-2025-377342,CUST-36627,2025-10-10,Picture Frame Set,Furniture,Furnishings,West,California,134.86,-8.9
CA-2023-729674,CUST-52292,2023-04-11,Rubber Bands Premium,Office Supplies,Fasteners,Central,Texas,68.51,29.5
CA-2024-356681,CUST-37675,2024-03-04,Keychron K2 Keyboard,Technology,Accessories,Central,Texas,55.33,-3.07
CA-2023-498167,CUST-90730,2023-09-08,Binder Clips Assorted,Office Supplies,Fasteners,East,Pennsylvania,45.99,-0.39
CA-2024-380790,CUST-10835,2024-03-08,IKEA Markus,Furniture,Chairs,West,Colorado,185.64,69.39
CA-2024-532601,CUST-41099,2024-11-19,Canon ImageCLASS,Technology,Copiers,South,North Carolina,249.18,-50.91
CA-2024-596753,CUST-25728,2024-12-07,Anker USB-C Hub,Technology,Accessories,West,California,52.13,6.64
CA-2024-689214,CUST-22126,2024-12-08,Industrial Metal Bookshelf,Furniture,Bookcases,Central,Indiana,19.04,1.0
CA-2026-519876,CUST-78593,2026-03-14,HP LaserJet Pro Copier,Technology,Copiers,Central,Texas,82.27,25.2
CA-2024-310387,CUST-43635,2024-02-24,Bubble Mailers padded,Office Supplies,Envelopes,Central,Indiana,8.52,3.03
CA-2023-628425,CUST-29423,2023-02-24,Google Pixel 8,Technology,Phones,Central,Texas,251.74,35.35
CA-2026-386100,CUST-29122,2026-02-25,Epson EcoTank Pro,Technology,Machines,South,Tennessee,585.75,200.08
CA-2026-332931,CUST-40270,2026-04-09,Herman Miller Aeron,Furniture,Chairs,East,New York,215.08,5.62
CA-2023-847320,CUST-26645,2023-04-05,HP LaserJet Pro Copier,Technology,Copiers,South,Tennessee,1167.88,270.92
CA-2023-210084,CUST-51115,2023-01-25,Anker USB-C Hub,Technology,Accessories,East,New York,135.85,14.43
CA-2026-248866,CUST-57340,2026-05-01,Autonomous ErgoChair,Furniture,Chairs,Central,Michigan,332.33,-16.78
CA-2024-646774,CUST-34502,2024-11-14,Billy Bookcase White,Furniture,Bookcases,Central,Illinois,605.87,10.44
CA-2025-687073,CUST-20748,2025-04-28,Watercolor Brushes,Office Supplies,Art,South,Georgia,150.7,13.91
CA-2025-262403,CUST-72013,2025-07-31,Premium Copy Paper A4,Office Supplies,Paper,South,Georgia,20.25,3.13
CA-2025-648387,CUST-81206,2025-02-01,Cricut Maker 3,Technology,Machines,Central,Wisconsin,28.79,3.65
CA-2026-318168,CUST-69305,2026-03-15,Microwave Oven 900W,Office Supplies,Appliances,Central,Michigan,13.41,1.29
CA-2023-250862,CUST-31120,2023-07-28,Canon ImageCLASS,Technology,Copiers,South,North Carolina,172.46,19.63
CA-2024-565536,CUST-89980,2024-03-08,Solid Wood Bookcase,Furniture,Bookcases,South,Virginia,184.8,32.48
CA-2025-745649,CUST-81387,2025-11-16,Premium Copy Paper A4,Office Supplies,Paper,East,Massachusetts,31.91,6.03
CA-2025-378011,CUST-60577,2025-07-20,Solid Wood Bookcase,Furniture,Bookcases,Central,Michigan,321.61,49.41
CA-2026-659650,CUST-89026,2026-05-08,Steelcase Gesture,Furniture,Chairs,West,Arizona,459.19,82.56
CA-2023-840045,CUST-16378,2023-07-13,Solid Wood Bookcase,Furniture,Bookcases,West,Arizona,70.44,-0.64
CA-2023-345847,CUST-34014,2023-03-09,Google Pixel 8,Technology,Phones,Central,Indiana,1191.63,280.42
CA-2024-254062,CUST-55641,2024-03-25,Floor Rug Geometric,Furniture,Furnishings,Central,Indiana,134.84,45.45
CA-2025-499346,CUST-60654,2025-03-19,Heavy Duty Binder,Office Supplies,Binders,East,Maryland,65.55,15.83
CA-2026-370001,CUST-30805,2026-01-06,Apple Pencil,Technology,Accessories,South,North Carolina,62.45,8.9
CA-2023-769250,CUST-21826,2023-03-15,Epson EcoTank Pro,Technology,Machines,West,California,392.28,11.8
CA-2026-727763,CUST-16743,2026-06-08,Billy Bookcase White,Furniture,Bookcases,West,Washington,6.85,0.5
CA-2024-784308,CUST-53730,2024-12-17,Picture Frame Set,Furniture,Furnishings,South,North Carolina,407.53,-63.04
CA-2024-701383,CUST-55528,2024-09-11,Cricut Maker 3,Technology,Machines,East,Maryland,183.31,10.87
CA-2026-741000,CUST-61024,2026-06-18,Herman Miller Aeron,Furniture,Chairs,West,Washington,104.89,25.01
CA-2026-748002,CUST-61638,2026-02-04,Microwave Oven 900W,Office Supplies,Appliances,West,Oregon,58.13,16.67
CA-2025-818648,CUST-20024,2025-11-02,OnePlus 12,Technology,Phones,Central,Texas,73.01,21.61
CA-2023-399266,CUST-15666,2023-06-22,Anker USB-C Hub,Technology,Accessories,East,Maryland,341.94,170.97
CA-2026-304354,CUST-53169,2026-02-13,Crayola Colored Pencils,Office Supplies,Art,South,Tennessee,21.71,3.32
CA-2024-319057,CUST-78321,2024-03-16,3D Printer Ender 3,Technology,Machines,South,Florida,247.84,-5.44
CA-2023-824886,CUST-50828,2023-11-22,Binder Clips Assorted,Office Supplies,Fasteners,East,Pennsylvania,108.5,-2.6
CA-2024-257255,CUST-30316,2024-01-04,OnePlus 12,Technology,Phones,Central,Texas,305.91,152.96
CA-2025-301893,CUST-78369,2025-09-25,Herman Miller Aeron,Furniture,Chairs,East,Ohio,91.56,-13.42
CA-2024-379349,CUST-36639,2024-11-18,Industrial Metal Bookshelf,Furniture,Bookcases,West,Washington,192.79,14.34
CA-2024-709654,CUST-97876,2024-11-11,Canon ImageCLASS,Technology,Copiers,West,Oregon,36.31,4.02
CA-2024-307397,CUST-95178,2024-07-18,HP LaserJet Pro Copier,Technology,Copiers,Central,Texas,287.9,42.38
CA-2026-944124,CUST-93848,2026-03-16,Steelcase Gesture,Furniture,Chairs,South,Virginia,160.91,21.62
CA-2023-769113,CUST-11893,2023-04-07,Crayola Colored Pencils,Office Supplies,Art,Central,Texas,8.04,3.11
CA-2026-847642,CUST-47201,2026-02-08,Brother Monochrome Copier,Technology,Copiers,South,Virginia,1622.82,320.46
CA-2024-505377,CUST-92994,2024-12-03,Coffee Table Pine,Furniture,Tables,Central,Texas,19.17,3.88
CA-2023-493445,CUST-11211,2023-09-15,HP LaserJet Pro Copier,Technology,Copiers,East,Massachusetts,207.97,38.24
CA-2025-477218,CUST-68032,2025-10-04,Steelcase Gesture,Furniture,Chairs,East,Maryland,351.12,51.37
CA-2026-429963,CUST-77838,2026-06-07,Desk Lamp LED,Furniture,Furnishings,East,Ohio,32.04,1.58
CA-2024-373497,CUST-53162,2024-03-13,Dining Table Oak,Furniture,Tables,East,New York,529.14,61.77
CA-2025-243988,CUST-64880,2025-02-14,Paper Clips Jumbo,Office Supplies,Fasteners,West,Colorado,49.87,24.94
CA-2024-291758,CUST-71192,2024-08-27,Conference Table Mahogany,Furniture,Tables,Central,Indiana,57.14,6.22
CA-2025-752694,CUST-59990,2025-06-04,Epson EcoTank Pro,Technology,Machines,West,Arizona,51.38,-5.16
CA-2024-126572,CUST-63463,2024-08-25,Autonomous ErgoChair,Furniture,Chairs,Central,Michigan,460.66,51.31
CA-2025-846716,CUST-76262,2025-04-19,Anker USB-C Hub,Technology,Accessories,East,Massachusetts,138.52,3.14
CA-2026-610874,CUST-89732,2026-01-01,HP LaserJet Pro Copier,Technology,Copiers,East,Massachusetts,173.21,72.23
CA-2026-982693,CUST-75602,2026-02-22,Keychron K2 Keyboard,Technology,Accessories,Central,Texas,34.37,14.17
CA-2024-197382,CUST-37027,2024-10-23,iPhone 15 Pro,Technology,Phones,South,Florida,18.43,5.89
CA-2025-964360,CUST-95469,2025-01-18,Sketchbook Medium,Office Supplies,Art,South,North Carolina,16.05,0.97
CA-2025-946334,CUST-69840,2025-04-24,Solid Wood Bookcase,Furniture,Bookcases,Central,Michigan,71.28,5.28
CA-2025-442776,CUST-76830,2025-06-30,Billy Bookcase White,Furniture,Bookcases,South,Georgia,97.57,-33.23
CA-2024-154225,CUST-27482,2024-01-29,Billy Bookcase White,Furniture,Bookcases,East,Pennsylvania,212.87,-35.11
CA-2023-128930,CUST-56118,2023-11-11,Cardstock Heavyweight,Office Supplies,Paper,Central,Wisconsin,137.44,32.71
CA-2023-689428,CUST-20737,2023-10-03,OnePlus 12,Technology,Phones,West,Colorado,149.81,-1.17
CA-2023-612438,CUST-44808,2023-02-05,Cricut Maker 3,Technology,Machines,South,Florida,50.37,-1.46
CA-2026-851972,CUST-48259,2026-02-06,Epson EcoTank Pro,Technology,Machines,East,Pennsylvania,58.24,-10.49
CA-2025-724705,CUST-68901,2025-07-02,3D Printer Ender 3,Technology,Machines,South,Tennessee,20.92,8.26
CA-2024-826989,CUST-49390,2024-11-01,Samsung Galaxy S24,Technology,Phones,West,Colorado,467.9,93.63
CA-2025-987278,CUST-16073,2025-05-20,Microwave Oven 900W,Office Supplies,Appliances,South,Florida,73.28,8.11
CA-2023-189846,CUST-59692,2023-05-20,Manila Envelopes Pack,Office Supplies,Envelopes,East,Pennsylvania,31.84,9.17
CA-2026-948964,CUST-40544,2026-04-09,Logitech MX Master 3S,Technology,Accessories,Central,Illinois,262.04,40.08
CA-2025-776760,CUST-78045,2025-11-18,Push Pins Colorful,Office Supplies,Fasteners,East,Maryland,56.35,14.66
CA-2023-531544,CUST-69473,2023-09-17,3D Printer Ender 3,Technology,Machines,West,Colorado,427.54,213.77
CA-2023-129545,CUST-36028,2023-11-16,Dining Table Oak,Furniture,Tables,West,Washington,6.77,-1.62
CA-2025-246115,CUST-67804,2025-09-24,Paper Clips Jumbo,Office Supplies,Fasteners,West,Arizona,116.36,47.87
CA-2025-764607,CUST-47420,2025-07-15,Anker USB-C Hub,Technology,Accessories,East,Pennsylvania,131.83,29.34
CA-2024-708952,CUST-96489,2024-10-04,Logitech MX Master 3S,Technology,Accessories,East,Pennsylvania,1598.48,13.02
CA-2026-498635,CUST-25078,2026-03-10,Cardstock Heavyweight,Office Supplies,Paper,Central,Illinois,53.28,25.45
CA-2023-653006,CUST-91899,2023-01-31,Floor Rug Geometric,Furniture,Furnishings,Central,Wisconsin,152.6,35.69
CA-2024-795457,CUST-52968,2024-11-13,Anker USB-C Hub,Technology,Accessories,South,North Carolina,2236.69,862.03
CA-2023-696093,CUST-59464,2023-01-26,Anker USB-C Hub,Technology,Accessories,West,Washington,891.64,291.14
CA-2024-359425,CUST-69238,2024-06-06,Standing Desk Birch,Furniture,Tables,West,Arizona,9.2,1.89
CA-2023-730458,CUST-71108,2023-10-05,Dining Table Oak,Furniture,Tables,South,Tennessee,101.42,-17.81
CA-2026-476295,CUST-91171,2026-02-12,Canon ImageCLASS,Technology,Copiers,South,North Carolina,8.46,1.9
CA-2024-855737,CUST-50927,2024-07-05,Rubber Bands Premium,Office Supplies,Fasteners,West,Washington,5.34,2.39
CA-2023-730368,CUST-57058,2023-08-17,3-Ring Binder 2-inch,Office Supplies,Binders,East,Massachusetts,8.23,0.37
CA-2023-393132,CUST-45790,2023-05-13,Brother Monochrome Copier,Technology,Copiers,Central,Michigan,488.12,113.5
CA-2025-134160,CUST-71313,2025-01-22,Conference Table Mahogany,Furniture,Tables,East,Pennsylvania,322.08,126.35
CA-2025-860649,CUST-23275,2025-12-31,HP LaserJet Pro Copier,Technology,Copiers,Central,Texas,990.3,283.3
CA-2026-481382,CUST-13981,2026-01-27,Herman Miller Aeron,Furniture,Chairs,Central,Illinois,55.11,1.43
CA-2023-266963,CUST-75614,2023-09-08,Herman Miller Aeron,Furniture,Chairs,East,Ohio,679.29,-2.08
CA-2024-733669,CUST-17610,2024-09-23,Sticky Notes Neon,Office Supplies,Paper,South,Georgia,156.95,-2.92
CA-2023-500010,CUST-55890,2023-05-13,Apple Pencil,Technology,Accessories,Central,Illinois,452.63,169.76
CA-2023-547617,CUST-21560,2023-11-29,OnePlus 12,Technology,Phones,West,Colorado,309.83,82.18
CA-2023-817997,CUST-19718,2023-05-19,HP LaserJet Pro Copier,Technology,Copiers,South,Virginia,97.67,17.9
CA-2026-175839,CUST-64943,2026-04-30,Presentation Folder Pack,Office Supplies,Binders,East,Ohio,28.59,7.62
CA-2026-439711,CUST-68701,2026-05-03,Epson EcoTank Pro,Technology,Machines,Central,Michigan,406.05,107.68
CA-2026-923578,CUST-39504,2026-03-18,Industrial Metal Bookshelf,Furniture,Bookcases,South,Virginia,170.35,33.35
CA-2025-162119,CUST-78222,2025-11-06,Wall Clock Modern,Furniture,Furnishings,West,Arizona,66.19,9.2
CA-2023-579498,CUST-93028,2023-03-10,Brother Monochrome Copier,Technology,Copiers,Central,Texas,313.51,71.48
CA-2024-660733,CUST-65718,2024-11-03,Autonomous ErgoChair,Furniture,Chairs,West,Arizona,16.4,2.95
CA-2025-921939,CUST-35988,2025-05-20,iPhone 15 Pro,Technology,Phones,West,Oregon,34.98,8.4
CA-2025-886885,CUST-84777,2025-07-16,Google Pixel 8,Technology,Phones,Central,Illinois,80.68,21.97
CA-2025-872466,CUST-96840,2025-07-09,Microwave Oven 900W,Office Supplies,Appliances,Central,Texas,49.36,15.91
CA-2026-375381,CUST-14792,2026-05-13,Compact Refrigerator,Office Supplies,Appliances,West,Oregon,32.31,1.62
CA-2023-417455,CUST-67851,2023-07-31,Picture Frame Set,Furniture,Furnishings,Central,Wisconsin,5.16,0.61
CA-2025-721535,CUST-24591,2025-07-30,Picture Frame Set,Furniture,Furnishings,South,Virginia,39.5,-1.83
CA-2024-254591,CUST-90378,2024-11-30,Billy Bookcase White,Furniture,Bookcases,South,Tennessee,72.19,7.44
CA-2023-113265,CUST-99367,2023-06-18,Anker USB-C Hub,Technology,Accessories,West,Washington,23.21,3.39
CA-2024-439606,CUST-97580,2024-04-18,Anker USB-C Hub,Technology,Accessories,Central,Illinois,679.15,-68.58
CA-2024-460400,CUST-37626,2024-02-05,Standing Desk Birch,Furniture,Tables,West,Colorado,403.47,98.84
CA-2024-156096,CUST-69117,2024-03-21,3-Ring Binder 2-inch,Office Supplies,Binders,Central,Wisconsin,63.27,3.07
CA-2024-451863,CUST-51954,2024-12-31,Apple Pencil,Technology,Accessories,Central,Indiana,1537.75,244.58
CA-2026-464765,CUST-35020,2026-05-26,Notebook Spiral,Office Supplies,Paper,South,North Carolina,40.35,7.76
CA-2024-259472,CUST-12850,2024-06-07,Anker USB-C Hub,Technology,Accessories,West,California,86.55,-8.87
CA-2025-760284,CUST-38251,2025-12-25,Industrial Metal Bookshelf,Furniture,Bookcases,South,Florida,325.73,15.12
CA-2026-993164,CUST-20702,2026-01-29,Steelcase Gesture,Furniture,Chairs,East,Pennsylvania,145.04,-8.46
CA-2023-573319,CUST-59037,2023-09-30,Picture Frame Set,Furniture,Furnishings,Central,Michigan,123.01,-12.85
CA-2023-731121,CUST-66947,2023-10-15,Standing Desk Birch,Furniture,Tables,East,New York,273.9,-4.96
CA-2023-473994,CUST-62066,2023-02-22,Acrylic Paint Set,Office Supplies,Art,Central,Indiana,63.51,11.19
CA-2024-129086,CUST-92315,2024-02-07,Manila Envelopes Pack,Office Supplies,Envelopes,South,Tennessee,39.91,4.56
CA-2025-939446,CUST-62389,2025-03-28,Presentation Folder Pack,Office Supplies,Binders,South,Virginia,25.2,-0.22
CA-2023-469802,CUST-85164,2023-05-03,Anker USB-C Hub,Technology,Accessories,East,Pennsylvania,16.14,5.06
CA-2025-490555,CUST-56157,2025-07-23,Premium Copy Paper A4,Office Supplies,Paper,East,Ohio,249.37,-6.47
CA-2024-408372,CUST-93029,2024-07-13,Billy Bookcase White,Furniture,Bookcases,Central,Indiana,20.91,-4.27
CA-2023-493145,CUST-39332,2023-04-11,IKEA Markus,Furniture,Chairs,South,Florida,19.01,0.13
CA-2024-363685,CUST-36849,2024-07-08,Dining Table Oak,Furniture,Tables,West,Arizona,216.97,58.4
CA-2025-466047,CUST-28256,2025-07-13,Push Pins Colorful,Office Supplies,Fasteners,East,Massachusetts,17.41,-0.27
CA-2025-652197,CUST-24706,2025-10-02,3-Ring Binder 2-inch,Office Supplies,Binders,West,Washington,400.99,64.01
CA-2025-540924,CUST-36739,2025-01-15,Wall Clock Modern,Furniture,Furnishings,East,Pennsylvania,393.91,88.59
CA-2024-217996,CUST-94085,2024-09-09,3D Printer Ender 3,Technology,Machines,West,Oregon,49.3,12.19
CA-2023-846777,CUST-14782,2023-03-04,Samsung Galaxy S24,Technology,Phones,South,Virginia,667.97,-62.42
CA-2024-240749,CUST-70926,2024-04-20,Keychron K2 Keyboard,Technology,Accessories,West,Washington,611.89,281.33
CA-2024-882046,CUST-23163,2024-10-29,Heavy Duty Binder,Office Supplies,Binders,West,Colorado,51.5,-9.53
CA-2025-394358,CUST-10834,2025-05-21,Bubble Mailers padded,Office Supplies,Envelopes,East,Pennsylvania,40.35,12.34
CA-2023-268751,CUST-68408,2023-07-29,Logitech MX Master 3S,Technology,Accessories,West,Arizona,330.53,120.91
CA-2025-574650,CUST-68703,2025-11-28,Solid Wood Bookcase,Furniture,Bookcases,South,Virginia,277.28,-9.08
CA-2023-760501,CUST-32301,2023-12-05,Manila Envelopes Pack,Office Supplies,Envelopes,East,Ohio,110.0,27.26
CA-2024-234917,CUST-38469,2024-12-16,Watercolor Brushes,Office Supplies,Art,West,Oregon,132.27,48.36
CA-2023-903051,CUST-76273,2023-08-13,Self-Seal Mailing Envelopes,Office Supplies,Envelopes,West,California,88.51,33.11
CA-2026-992007,CUST-31630,2026-06-13,Brother Monochrome Copier,Technology,Copiers,Central,Michigan,198.77,3.66
CA-2025-377255,CUST-86669,2025-02-23,Keychron K2 Keyboard,Technology,Accessories,Central,Michigan,1339.53,252.83
CA-2024-865523,CUST-56389,2024-03-12,Autonomous ErgoChair,Furniture,Chairs,West,Washington,98.31,-0.3
CA-2023-281549,CUST-80192,2023-08-23,Floor Rug Geometric,Furniture,Furnishings,Central,Michigan,8.4,2.62
CA-2026-942000,CUST-28302,2026-01-07,HP LaserJet Pro Copier,Technology,Copiers,West,Oregon,135.03,33.23
CA-2024-164340,CUST-93641,2024-02-09,Keychron K2 Keyboard,Technology,Accessories,West,Colorado,289.94,78.45
CA-2023-309720,CUST-19491,2023-03-06,Push Pins Colorful,Office Supplies,Fasteners,East,New York,140.48,-1.12
CA-2025-703146,CUST-40936,2025-07-09,Coffee Table Pine,Furniture,Tables,South,Tennessee,74.64,-28.57
CA-2025-201735,CUST-27207,2025-09-25,Cricut Maker 3,Technology,Machines,West,Oregon,139.91,49.24
CA-2026-329171,CUST-45670,2026-06-12,Paper Clips Jumbo,Office Supplies,Fasteners,South,Florida,19.05,-1.51
CA-2023-277254,CUST-23306,2023-07-11,Acrylic Paint Set,Office Supplies,Art,South,Georgia,31.64,8.1
CA-2023-785388,CUST-51964,2023-12-20,Compact Refrigerator,Office Supplies,Appliances,West,Arizona,17.36,2.39
CA-2023-587707,CUST-84353,2023-05-21,Notebook Spiral,Office Supplies,Paper,East,Massachusetts,48.01,10.91
CA-2025-576492,CUST-68008,2025-05-08,Manila Envelopes Pack,Office Supplies,Envelopes,South,Tennessee,159.7,-11.68
CA-2023-928804,CUST-70213,2023-12-29,3D Printer Ender 3,Technology,Machines,Central,Michigan,118.29,59.14
CA-2023-889622,CUST-62772,2023-03-03,Conference Table Mahogany,Furniture,Tables,West,California,329.82,-24.28
CA-2023-443243,CUST-59961,2023-12-03,Dining Table Oak,Furniture,Tables,West,Arizona,491.14,89.01
CA-2026-155823,CUST-48931,2026-02-11,3D Printer Ender 3,Technology,Machines,West,Oregon,147.24,41.7
CA-2024-644075,CUST-95435,2024-09-03,Sticky Notes Neon,Office Supplies,Paper,Central,Texas,102.69,29.07
CA-2025-661669,CUST-92143,2025-09-01,Wall Clock Modern,Furniture,Furnishings,West,Colorado,107.5,22.1
CA-2023-743012,CUST-60493,2023-07-01,Picture Frame Set,Furniture,Furnishings,Central,Texas,54.88,-6.12
CA-2025-919781,CUST-19716,2025-04-23,Compact Refrigerator,Office Supplies,Appliances,South,Florida,143.98,43.62
CA-2023-224693,CUST-17213,2023-08-09,Air Purifier HEPA,Office Supplies,Appliances,East,Maryland,39.86,5.86
CA-2025-236225,CUST-44731,2025-12-13,Industrial Metal Bookshelf,Furniture,Bookcases,Central,Illinois,324.34,45.7
CA-2025-713587,CUST-34485,2025-10-15,IKEA Markus,Furniture,Chairs,West,Arizona,541.81,25.19
CA-2024-798412,CUST-13985,2024-05-26,Sketchbook Medium,Office Supplies,Art,South,Florida,70.43,18.93
CA-2023-934938,CUST-27221,2023-09-24,Anker USB-C Hub,Technology,Accessories,East,Massachusetts,296.2,69.18
CA-2026-405745,CUST-96338,2026-05-21,Brother Monochrome Copier,Technology,Copiers,South,Georgia,276.23,9.81
CA-2024-514384,CUST-52495,2024-11-13,Epson EcoTank Pro,Technology,Machines,East,New York,201.85,79.26
CA-2023-722825,CUST-45454,2023-11-07,Samsung Galaxy S24,Technology,Phones,South,Florida,1644.03,320.84
CA-2023-311979,CUST-78936,2023-01-11,Coffee Maker Espresso,Office Supplies,Appliances,West,California,19.74,5.15
CA-2023-467968,CUST-60255,2023-12-10,Solid Wood Bookcase,Furniture,Bookcases,South,Tennessee,71.29,0.74
CA-2025-581153,CUST-66862,2025-06-27,Sticky Notes Neon,Office Supplies,Paper,East,Massachusetts,15.71,0.73
CA-2025-782923,CUST-25764,2025-03-15,Push Pins Colorful,Office Supplies,Fasteners,Central,Wisconsin,41.4,10.21
CA-2024-865893,CUST-74471,2024-12-15,Anker USB-C Hub,Technology,Accessories,Central,Michigan,447.64,90.25
CA-2023-251152,CUST-27733,2023-11-20,iPhone 15 Pro,Technology,Phones,West,California,41.02,16.33
CA-2026-520466,CUST-51152,2026-02-24,Conference Table Mahogany,Furniture,Tables,West,Colorado,106.66,53.33
CA-2025-184433,CUST-42450,2025-12-11,Anker USB-C Hub,Technology,Accessories,South,Florida,26.76,9.02
CA-2024-516740,CUST-78515,2024-08-27,Herman Miller Aeron,Furniture,Chairs,East,Maryland,55.78,-8.75
CA-2025-346476,CUST-97700,2025-10-26,Autonomous ErgoChair,Furniture,Chairs,Central,Texas,211.45,20.32
CA-2024-763779,CUST-90141,2024-04-12,Samsung Galaxy S24,Technology,Phones,West,Arizona,193.79,42.83
CA-2023-107233,CUST-57456,2023-10-02,Push Pins Colorful,Office Supplies,Fasteners,East,Pennsylvania,30.9,9.1
CA-2023-622116,CUST-74800,2023-04-23,Autonomous ErgoChair,Furniture,Chairs,Central,Michigan,126.13,16.2
CA-2024-405163,CUST-49373,2024-12-03,Canon ImageCLASS,Technology,Copiers,West,California,325.02,107.78
CA-2024-595288,CUST-47066,2024-03-23,Keychron K2 Keyboard,Technology,Accessories,East,Ohio,687.81,172.56
CA-2025-438074,CUST-26406,2025-06-05,Herman Miller Aeron,Furniture,Chairs,Central,Illinois,31.85,2.99
CA-2025-988407,CUST-31352,2025-11-11,Google Pixel 8,Technology,Phones,East,Ohio,150.94,75.47
CA-2025-105435,CUST-95184,2025-01-08,Floor Rug Geometric,Furniture,Furnishings,West,Colorado,111.03,12.46
CA-2025-629862,CUST-26934,2025-10-06,Coffee Maker Espresso,Office Supplies,Appliances,South,Florida,124.53,62.26
CA-2024-136069,CUST-45201,2024-11-30,Acrylic Paint Set,Office Supplies,Art,South,North Carolina,9.27,-0.09
CA-2026-703756,CUST-75294,2026-05-11,Dining Table Oak,Furniture,Tables,Central,Texas,145.94,-0.05
CA-2024-581363,CUST-97911,2024-08-22,Industrial Metal Bookshelf,Furniture,Bookcases,South,Georgia,331.79,-64.77
CA-2025-589847,CUST-88113,2025-12-24,HP LaserJet Pro Copier,Technology,Copiers,Central,Indiana,640.79,88.07
CA-2024-635633,CUST-95395,2024-01-31,Keychron K2 Keyboard,Technology,Accessories,Central,Indiana,118.13,21.55
CA-2023-605694,CUST-45771,2023-01-24,Manila Envelopes Pack,Office Supplies,Envelopes,West,Washington,7.0,1.77
CA-2024-282058,CUST-35762,2024-08-09,iPhone 15 Pro,Technology,Phones,East,Pennsylvania,178.37,27.51
CA-2025-617257,CUST-65283,2025-07-27,Heavy Duty Binder,Office Supplies,Binders,West,Washington,78.15,34.49
CA-2024-873372,CUST-10055,2024-01-20,Conference Table Mahogany,Furniture,Tables,Central,Indiana,69.44,8.67
CA-2025-496848,CUST-26493,2025-03-12,OnePlus 12,Technology,Phones,Central,Michigan,438.25,156.72
CA-2024-509898,CUST-92793,2024-12-16,Cardstock Heavyweight,Office Supplies,Paper,South,Tennessee,45.26,-1.2
CA-2024-910194,CUST-10486,2024-01-06,Herman Miller Aeron,Furniture,Chairs,Central,Texas,391.13,22.05
CA-2025-787635,CUST-59390,2025-03-08,Billy Bookcase White,Furniture,Bookcases,East,Massachusetts,278.0,-3.32
CA-2025-201551,CUST-67175,2025-02-03,Anker USB-C Hub,Technology,Accessories,Central,Indiana,412.88,124.05
CA-2025-315432,CUST-22884,2025-12-01,Crayola Colored Pencils,Office Supplies,Art,Central,Illinois,10.46,2.82
CA-2023-914294,CUST-82232,2023-11-16,Compact Refrigerator,Office Supplies,Appliances,South,Florida,13.8,1.89
CA-2025-450002,CUST-63472,2025-06-11,Autonomous ErgoChair,Furniture,Chairs,East,New York,201.33,40.92
CA-2023-580675,CUST-28595,2023-01-14,HP LaserJet Pro Copier,Technology,Copiers,West,Oregon,821.17,24.89
CA-2025-737031,CUST-76354,2025-09-02,Standing Desk Birch,Furniture,Tables,Central,Texas,226.77,28.8
CA-2025-975584,CUST-71716,2025-02-07,Coffee Maker Espresso,Office Supplies,Appliances,Central,Indiana,98.48,17.74
CA-2023-259413,CUST-52249,2023-11-13,iPhone 15 Pro,Technology,Phones,Central,Illinois,122.57,52.61
CA-2024-984080,CUST-91552,2024-09-12,Steelcase Gesture,Furniture,Chairs,South,Virginia,66.92,-25.85
CA-2025-737384,CUST-93536,2025-03-09,Desk Lamp LED,Furniture,Furnishings,Central,Michigan,54.51,-9.98
CA-2024-394366,CUST-50477,2024-12-10,Canon ImageCLASS,Technology,Copiers,East,Maryland,27.51,9.67
CA-2023-303990,CUST-51941,2023-09-22,Dining Table Oak,Furniture,Tables,East,Pennsylvania,421.64,25.59
CA-2026-390507,CUST-70303,2026-02-03,OnePlus 12,Technology,Phones,West,Washington,42.29,15.72
CA-2026-256810,CUST-64437,2026-02-11,Canon ImageCLASS,Technology,Copiers,East,New York,513.04,115.01
CA-2026-185192,CUST-85677,2026-03-23,Solid Wood Bookcase,Furniture,Bookcases,East,Massachusetts,182.07,43.98
CA-2023-274588,CUST-28706,2023-05-25,Cardstock Heavyweight,Office Supplies,Paper,South,Tennessee,49.49,4.79
CA-2026-531231,CUST-54135,2026-03-22,Heavy Duty Binder,Office Supplies,Binders,Central,Michigan,80.83,1.88
CA-2025-145784,CUST-82204,2025-12-06,Coffee Table Pine,Furniture,Tables,Central,Indiana,81.62,-5.11
CA-2024-650996,CUST-94766,2024-11-11,Coffee Table Pine,Furniture,Tables,South,Florida,167.66,6.57
CA-2024-716552,CUST-32948,2024-01-13,Samsung Galaxy S24,Technology,Phones,South,Virginia,255.56,-5.24
CA-2023-489962,CUST-17086,2023-05-18,Coffee Table Pine,Furniture,Tables,Central,Illinois,45.45,-22.85
CA-2023-116304,CUST-45233,2023-01-20,Industrial Metal Bookshelf,Furniture,Bookcases,West,Washington,409.29,77.78
CA-2026-731036,CUST-54990,2026-05-18,Coffee Maker Espresso,Office Supplies,Appliances,South,North Carolina,18.7,4.21
CA-2024-336436,CUST-77421,2024-12-02,3D Printer Ender 3,Technology,Machines,West,Colorado,423.17,120.48
CA-2026-991907,CUST-16791,2026-02-07,Coffee Maker Espresso,Office Supplies,Appliances,East,Massachusetts,95.45,19.4
CA-2024-581930,CUST-66131,2024-05-22,iPhone 15 Pro,Technology,Phones,West,Arizona,137.4,23.39
